occurrenceID	institutionCode	year	month	day	eventID	time_start_utc	time_start_utc_text	time_stop_utc	time_stop_utc_text	Sea State (BF)	Cloud cover (%)	Vessel speed (nm)	latitude_start_degree	latitude_start_decimal_minute	longitude_start_degree	longitude_start_decimal_minute	latitude_stop_degree	latitude_stop_decimal_minute	longitude_stop_degree	longitude_stop_decimal_minute	geodeticDatum	vernacularName	individualCount	verbatimIdentification	verbatimScientificName	identificationQualifier	scientificNameID	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	scientificName	taxonRank	identifiedBy	waterBody	higherGeographyID	basisOfRecord	recordedBy	recordedByID	eventRemarks	locality	verbatimLocality	remark	reportedWeather	identificationRemarks	occurrenceStatus	samplingProtocol	time_start	time_stop	eventTime	eventDate	decimalLatitude_start	decimalLongitude_start	decimalLatitude_end	decimalLongitude_end	footprintWKT	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	georeferenceRemarks
487	ULB - EMC2	2024	2	8	T2 TOPP_10	17:30	17:30:00	18:00	18:00:00	 	90	7.5	56	46	66	4	56	49	66	3.9	EPSG:4326	Soft-plumaged Petrel	1	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	17:30	18:00	17:30Z/18:00Z	2024-02-08	-55.2333	-65.9333	-55.1833	-65.935	LINESTRING (-65.9333 -55.2333, -65.9350 -55.1833)	-65.9342	-55.2083	4783	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
488	ULB - EMC2	2024	2	8	T2 TOPP_10	17:30	17:30:00	18:00	18:00:00	 	90	7.5	56	46	66	4	56	49	66	3.9	EPSG:4326	Prion sp.	1	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	17:30	18:00	17:30Z/18:00Z	2024-02-08	-55.2333	-65.9333	-55.1833	-65.935	LINESTRING (-65.9333 -55.2333, -65.9350 -55.1833)	-65.9342	-55.2083	4783	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
489	ULB - EMC2	2024	2	8	T2 TOPP_10	17:30	17:30:00	18:00	18:00:00	 	90	7.5	56	46	66	4	56	49	66	3.9	EPSG:4326	Wilson's Storm-petrel	1	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	17:30	18:00	17:30Z/18:00Z	2024-02-08	-55.2333	-65.9333	-55.1833	-65.935	LINESTRING (-65.9333 -55.2333, -65.9350 -55.1833)	-65.9342	-55.2083	4783	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
490	ULB - EMC2	2024	2	8	T2 TOPP_10	17:30	17:30:00	18:00	18:00:00	 	90	7.5	56	46	66	4	56	49	66	3.9	EPSG:4326	Black-bellied Storm-petrel	2	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	17:30	18:00	17:30Z/18:00Z	2024-02-08	-55.2333	-65.9333	-55.1833	-65.935	LINESTRING (-65.9333 -55.2333, -65.9350 -55.1833)	-65.9342	-55.2083	4783	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
491	ULB - EMC2	2024	2	8	T2 TOPP_10	17:30	17:30:00	18:00	18:00:00	 	90	7.5	56	46	66	4	56	49	66	3.9	EPSG:4326	Hourglass Dolphin	1	Lagenorhynchus cruciger	Lagenorhynchus cruciger		urn:lsid:marinespecies.org:taxname:383563	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Lagenorhynchus	cruciger	(Quoy & Gaimard, 1824)	Lagenorhynchus cruciger (Quoy & Gaimard, 1824)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	17:30	18:00	17:30Z/18:00Z	2024-02-08	-55.2333	-65.9333	-55.1833	-65.935	LINESTRING (-65.9333 -55.2333, -65.9350 -55.1833)	-65.9342	-55.2083	4783	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
492	ULB - EMC2	2024	2	8	T2 TOPP_11	18:00	18:00:00	18:30	18:30:00		95	7.5	56	49	66	3.9	56	52.7	66	2.7	EPSG:4326	Black-browed Albatross	1	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	18:00	18:30	18:00Z/18:30Z	2024-02-08	-55.1833	-65.935	-55.1217	-65.955	LINESTRING (-65.9350 -55.1833, -65.9550 -55.1217)	-65.9450	-55.1525	5487	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
493	ULB - EMC2	2024	2	8	T2 TOPP_11	18:00	18:00:00	18:30	18:30:00		95	7.5	56	49	66	3.9	56	52.7	66	2.7	EPSG:4326	Soft-plumaged Petrel	2	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	18:00	18:30	18:00Z/18:30Z	2024-02-08	-55.1833	-65.935	-55.1217	-65.955	LINESTRING (-65.9350 -55.1833, -65.9550 -55.1217)	-65.9450	-55.1525	5487	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
494	ULB - EMC2	2024	2	8	T2 TOPP_11	18:00	18:00:00	18:30	18:30:00		95	7.5	56	49	66	3.9	56	52.7	66	2.7	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	18:00	18:30	18:00Z/18:30Z	2024-02-08	-55.1833	-65.935	-55.1217	-65.955	LINESTRING (-65.9350 -55.1833, -65.9550 -55.1217)	-65.9450	-55.1525	5487	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
495	ULB - EMC2	2024	2	8	T2 TOPP_12	18:30	18:30:00	19:00	19:00:00		100	6.7	56	52.7	66	2.7	56	55.8	66	1.4	EPSG:4326	Black-browed Albatross	1	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	18:30	19:00	18:30Z/19:00Z	2024-02-08	-55.1217	-65.955	-55.07	-65.9767	LINESTRING (-65.9550 -55.1217, -65.9767 -55.0700)	-65.9658	-55.0958	4959	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
496	ULB - EMC2	2024	2	8	T2 TOPP_12	18:30	18:30:00	19:00	19:00:00		100	6.7	56	52.7	66	2.7	56	55.8	66	1.4	EPSG:4326	Soft-plumaged Petrel	1	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	18:30	19:00	18:30Z/19:00Z	2024-02-08	-55.1217	-65.955	-55.07	-65.9767	LINESTRING (-65.9550 -55.1217, -65.9767 -55.0700)	-65.9658	-55.0958	4959	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
497	ULB - EMC2	2024	2	8	T2 TOPP_12	18:30	18:30:00	19:00	19:00:00		100	6.7	56	52.7	66	2.7	56	55.8	66	1.4	EPSG:4326	Giant-petrel sp.	1	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	18:30	19:00	18:30Z/19:00Z	2024-02-08	-55.1217	-65.955	-55.07	-65.9767	LINESTRING (-65.9550 -55.1217, -65.9767 -55.0700)	-65.9658	-55.0958	4959	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
498	ULB - EMC2	2024	2	8	T2 TOPP_13	19:00	19:00:00	19:30	19:30:00		100	7	56	55.8	66	1.4	57	0.2	65	58.9	EPSG:4326	Soft-plumaged Petrel	1	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	19:00	19:30	19:00Z/19:30Z	2024-02-08	-55.07	-65.9767	-56.9967	-64.0183	LINESTRING (-65.9767 -55.0700, -64.0183 -56.9967)	-64.9975	-56.0333	125699	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
499	ULB - EMC2	2024	2	8	T2 TOPP_13	19:00	19:00:00	19:30	19:30:00		100	7	56	55.8	66	1.4	57	0.2	65	58.9	EPSG:4326	White-chinned Petrel	2	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	19:00	19:30	19:00Z/19:30Z	2024-02-08	-55.07	-65.9767	-56.9967	-64.0183	LINESTRING (-65.9767 -55.0700, -64.0183 -56.9967)	-64.9975	-56.0333	125699	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
500	ULB - EMC2	2024	2	8	T2 TOPP_13	19:00	19:00:00	19:30	19:30:00		100	7	56	55.8	66	1.4	57	0.2	65	58.9	EPSG:4326	Rockhopper Penguin	1	Eudyptes chrysocome	Eudyptes chrysocome		urn:lsid:marinespecies.org:taxname:212657	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Eudyptes	chrysocome	(Forster, 1781)	Eudyptes chrysocome (Forster, 1781)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	19:00	19:30	19:00Z/19:30Z	2024-02-08	-55.07	-65.9767	-56.9967	-64.0183	LINESTRING (-65.9767 -55.0700, -64.0183 -56.9967)	-64.9975	-56.0333	125699	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
501	ULB - EMC2	2024	2	8	T2 TOPP_14	19:30	19:30:00	20:00	20:00:00		100	7.7	57	0.2	65	58.9	57	3.4	65	57.2	EPSG:4326	Black-browed Albatross	1	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	19:30	20:00	19:30Z/20:00Z	2024-02-08	-56.9967	-64.0183	-56.9433	-64.0467	LINESTRING (-64.0183 -56.9967, -64.0467 -56.9433)	-64.0325	-56.9700	5094	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
502	ULB - EMC2	2024	2	8	T2 TOPP_14	19:30	19:30:00	20:00	20:00:00		100	7.7	57	0.2	65	58.9	57	3.4	65	57.2	EPSG:4326	Soft-plumaged Petrel	3	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	19:30	20:00	19:30Z/20:00Z	2024-02-08	-56.9967	-64.0183	-56.9433	-64.0467	LINESTRING (-64.0183 -56.9967, -64.0467 -56.9433)	-64.0325	-56.9700	5094	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
503	ULB - EMC2	2024	2	8	T2 TOPP_14	19:30	19:30:00	20:00	20:00:00		100	7.7	57	0.2	65	58.9	57	3.4	65	57.2	EPSG:4326	Giant-petrel sp.	1	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	19:30	20:00	19:30Z/20:00Z	2024-02-08	-56.9967	-64.0183	-56.9433	-64.0467	LINESTRING (-64.0183 -56.9967, -64.0467 -56.9433)	-64.0325	-56.9700	5094	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
504	ULB - EMC2	2024	2	8	T2 TOPP_15	20:00	20:00:00	20:30	20:30:00		100	7.7	57	3.4	65	57.2	57	7.9	65	54.5	EPSG:4326	Giant-petrel sp.	2	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	20:00	20:30	20:00Z/20:30Z	2024-02-08	-56.9433	-64.0467	-56.8683	-64.0917	LINESTRING (-64.0467 -56.9433, -64.0917 -56.8683)	-64.0692	-56.9058	6393	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
505	ULB - EMC2	2024	2	8	T2 TOPP_15	20:00	20:00:00	20:30	20:30:00		100	7.7	57	3.4	65	57.2	57	7.9	65	54.5	EPSG:4326	Prion sp.	1	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	20:00	20:30	20:00Z/20:30Z	2024-02-08	-56.9433	-64.0467	-56.8683	-64.0917	LINESTRING (-64.0467 -56.9433, -64.0917 -56.8683)	-64.0692	-56.9058	6393	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
506	ULB - EMC2	2024	2	8	T2 TOPP_16	20:30	20:30:00	21:00	21:00:00		100	8	57	7.9	65	54.5	57	10.6	65	53.1	EPSG:4326	Black-browed Albatross	1	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	20:30	21:00	20:30Z/21:00Z	2024-02-08	-56.8683	-64.0917	-56.8233	-64.115	LINESTRING (-64.0917 -56.8683, -64.1150 -56.8233)	-64.1034	-56.8458	4603	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
507	ULB - EMC2	2024	2	8	T2 TOPP_16	20:30	20:30:00	21:00	21:00:00		100	8	57	7.9	65	54.5	57	10.6	65	53.1	EPSG:4326	Soft-plumaged Petrel	3	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	20:30	21:00	20:30Z/21:00Z	2024-02-08	-56.8683	-64.0917	-56.8233	-64.115	LINESTRING (-64.0917 -56.8683, -64.1150 -56.8233)	-64.1034	-56.8458	4603	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
508	ULB - EMC2	2024	2	8	T2 TOPP_16	20:30	20:30:00	21:00	21:00:00		100	8	57	7.9	65	54.5	57	10.6	65	53.1	EPSG:4326	Giant-petrel sp.	1	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	20:30	21:00	20:30Z/21:00Z	2024-02-08	-56.8683	-64.0917	-56.8233	-64.115	LINESTRING (-64.0917 -56.8683, -64.1150 -56.8233)	-64.1034	-56.8458	4603	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
509	ULB - EMC2	2024	2	8	T2 TOPP_17	21:00	21:00:00	21:30	21:30:00		100	8	57	10.6	65	53.1	57	15.3	65	51.3	EPSG:4326	Soft-plumaged Petrel	5	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-08	-56.8233	-64.115	-56.745	-64.145	LINESTRING (-64.1150 -56.8233, -64.1450 -56.7450)	-64.1300	-56.7841	6453	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
510	ULB - EMC2	2024	2	8	T2 TOPP_17	21:00	21:00:00	21:30	21:30:00		100	8	57	10.6	65	53.1	57	15.3	65	51.3	EPSG:4326	Giant-petrel sp.	2	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-08	-56.8233	-64.115	-56.745	-64.145	LINESTRING (-64.1150 -56.8233, -64.1450 -56.7450)	-64.1300	-56.7841	6453	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
511	ULB - EMC2	2024	2	8	T2 TOPP_17	21:00	21:00:00	21:30	21:30:00		100	8	57	10.6	65	53.1	57	15.3	65	51.3	EPSG:4326	Sooty Shearwater	1	Ardenna grisea	Ardenna grisea		urn:lsid:marinespecies.org:taxname:707542	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Ardenna	grisea	(Gmelin, 1789)	Ardenna grisea (Gmelin, 1789)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-08	-56.8233	-64.115	-56.745	-64.145	LINESTRING (-64.1150 -56.8233, -64.1450 -56.7450)	-64.1300	-56.7841	6453	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
512	ULB - EMC2	2024	2	8	T2 TOPP_17	21:00	21:00:00	21:30	21:30:00		100	8	57	10.6	65	53.1	57	15.3	65	51.3	EPSG:4326	Wilson's Storm-petrel	1	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-08	-56.8233	-64.115	-56.745	-64.145	LINESTRING (-64.1150 -56.8233, -64.1450 -56.7450)	-64.1300	-56.7841	6453	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
513	ULB - EMC2	2024	2	8	T2 TOPP_17	21:00	21:00:00	21:30	21:30:00		100	8	57	10.6	65	53.1	57	15.3	65	51.3	EPSG:4326	Black-bellied Storm-petrel	1	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake Passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top predators (page 80) https://doi.org/10.5281/zenodo.11653689	21:00	21:30	21:00Z/21:30Z	2024-02-08	-56.8233	-64.115	-56.745	-64.145	LINESTRING (-64.1150 -56.8233, -64.1450 -56.7450)	-64.1300	-56.7841	6453	coordinateUncertaintyInMeters includes uncertainty estimated based on the specifications of binoculars.
